index,cid,iupacname,label,file_names
1155,139709299,2-methylpent-1-ene-1-thiol,2|-|meth|yl|pent|-|1|-|ene|-|1|-|thiol,139709299.png
3675,10353859,2-oxo-3-[3-(trifluoromethyl)phenyl]propanoic acid,2|-|oxo|-|3|-|[|3|-|(|tri|fluoro|meth|yl|)|phen|yl|]|prop|an|oic acid,10353859.png
7003,134364142,"3-(3-methyl-2,3-dihydropyridin-6-yl)propanoic acid","3|-|(|3|-|meth|yl|-|2|,|3|-|di|hydro|pyridin|-|6|-|yl|)|prop|an|oic acid",134364142.png
535,160,cycloheptanone,cyclo|hept|an|one,160.png
7204,138509389,"(E)-3-(6-methyl-3,4-dihydropyridin-4-yl)prop-2-enoic acid","(|E|)|-|3|-|(|6|-|meth|yl|-|3|,|4|-|di|hydro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid",138509389.png
3403,3159017,"3-(3,5-dimethylpyrazol-1-yl)butanoic acid","3|-|(|3|,|5|-|di|meth|yl|pyraz|ol|-|1|-|yl|)|but|an|oic acid",3159017.png
494,126,3-methylheptanal,3|-|meth|yl|hept|an|al,126.png
1260,123786485,1-ethenyl-2-(2-methylpropyl)cyclopropane,1|-|eth|en|yl|-|2|-|(|2|-|meth|yl|prop|yl|)|cyclo|prop|ane,123786485.png
1384,119097492,3-hydroperoxyhex-1-ene,3|-|hydro|peroxy|hex|-|1|-|ene,119097492.png
1789,53964046,"3,3-dimethylhept-1-yne","3|,|3|-|di|meth|yl|hept|-|1|-|yne",53964046.png
3426,3690584,(4-hydroxyphenyl) 3-oxobutanoate,(|4|-|hydroxy|phen|yl|)| |3|-|oxo|but|an|oate,3690584.png
1700,57201174,2-(ethyldisulfanyl)ethanethiol,2|-|(|eth|yl|di|sulfan|yl|)|eth|ane|thio|l,57201174.png
4769,23111699,"2-(6-hydroxy-3,4-dihydronaphthalen-1-yl)acetic acid","2|-|(|6|-|hydroxy|-|3|,|4|-|di|hydro|naphthal|en-|1|-|yl|)|acet|ic acid",23111699.png
2553,2736763,"2,3-dibromo-3,3-difluoroprop-1-ene","2|,|3|-|di|bromo|-|3|,|3|-|di|fluoro|prop|-|1|-|ene",2736763.png
4457,20377812,"2-[(4-hydroxy-5-oxocyclohepta-1,3,6-trien-1-yl)amino]-2-oxoacetic acid","2|-|[|(|4|-|hydroxy|-|5|-|oxo|cyclo|hept|a|-|1|,|3|,|6|-|tri|en|-|1|-|yl|)|amino|]|-|2|-|oxo|acet|ic acid",20377812.png
5826,68459770,2-(1-bicyclo[2.2.1]heptanyloxy)-2-oxoacetic acid,2|-|(|1|-|bicyclo|[|2.2|.1|]|hept|an|yl|oxy|)|-|2|-|oxo|acet|ic acid,68459770.png
1437,115017208,"1-bromo-2,2-difluoropentane","1|-|bromo|-|2|,|2|-|di|fluoro|pent|ane",115017208.png
2919,11602,"hexa-1,3-diene","hex|a|-|1|,|3|-|di|ene",11602.png
3989,14067376,3-(4-chloro-2-methylphenyl)butanoic acid,3|-|(|4|-|chloro|-|2|-|meth|yl|phen|yl|)|but|an|oic acid,14067376.png
7424,140269244,"2-[(4-hydroxy-2,5-dimethylphenyl)methyl]butanoic acid","2|-|[|(|4|-|hydroxy|-|2|,|5|-|di|meth|yl|phen|yl|)|meth|yl|]|but|an|oic acid",140269244.png
7983,144069184,"2-(3-chlorocyclohexa-1,5-dien-1-yl)-2-(dimethylamino)acetic acid","2|-|(|3|-|chloro|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|)|-|2|-|(|di|meth|yl|amino|)|acet|ic acid",144069184.png
7045,134817393,"(2S)-3-(3,5-dichloro-4-hydroxyphenyl)-2-(dimethylamino)propanoic acid","(|2|S)|-|3|-|(|3|,|5|-|di|chloro|-|4|-|hydroxy|phen|yl|)|-|2|-|(|di|meth|yl|amino|)|prop|an|oic acid",134817393.png
5088,53689893,2-(2-methyl-4-nitrophenoxy)-2-oxoacetic acid,2|-|(|2|-|meth|yl|-|4|-|nitro|phen|oxy|)|-|2|-|oxo|acet|ic acid,53689893.png
2036,19839058,2-chloropentanoyl bromide,2|-|chloro|pent|an|o|yl| |bromi|de,19839058.png
1582,71357765,5-bromopent-3-en-1-yne,5|-|bromo|pent|-|3|-|en|-|1|-|yne,71357765.png
1690,57449501,"2,3-bis(ethenyl)phosphirane","2|,|3|-|bis|(|eth|en|yl|)|pho|s|phirane",57449501.png
3756,11356041,"3-(2,4-dihydroxyphenyl)butanoic acid","3|-|(|2|,|4|-|di|hydroxy|phen|yl|)|but|an|oic acid",11356041.png
6922,129846758,sulfo 2-(4-hydroxyphenyl)acetate,sulfo| |2|-|(|4|-|hydroxy|phen|yl|)|acet|ate,129846758.png
2459,6427134,"(1R,2S)-1,2-diethylcyclopropane","(|1|R|,|2S|)|-|1|,|2|-|di|eth|yl|cyclo|prop|ane",6427134.png
888,173,prop-2-en-1-amine,prop|-|2|-|en|-|1|-|amine,173.png
3894,12842607,(Z)-3-cyclohex-3-en-1-ylprop-2-enoic acid,(|Z|)|-|3|-|cyclo|hex|-|3|-|en|-|1|-|yl|prop|-|2|-|en|oic acid,12842607.png
3389,2828993,"2-(3,4-dichlorophenyl)sulfanylacetic acid","2|-|(|3|,|4|-|di|chloro|phen|yl|)|sulfan|yl|acet|ic acid",2828993.png
5501,58875209,3-(4-aminophenyl)-2-oxobutanoic acid,3|-|(|4|-|amino|phen|yl|)|-|2|-|oxo|but|an|oic acid,58875209.png
1818,53708766,3-nitrosohexane,3|-|nitro|so|hex|ane,53708766.png
4872,25244816,"(E)-3-(2,4-dihydroxy-5-methoxyphenyl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|4|-|di|hydroxy|-|5|-|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid",25244816.png
690,202,prop-1-en-2-yl 2-methylidenehex-5-enoate,prop|-|1|-|en|-|2|-|yl| |2|-|meth|yl|idene|hex|-|5|-|en|oate,202.png
7912,143131664,[(2R)-2-(4-hydroxyphenoxy)but-3-enoyl]oxidanium,[|(|2|R)|-|2|-|(|4|-|hydroxy|phen|oxy|)|but|-|3|-|en|o|yl|]|oxidanium,143131664.png
5390,57189667,4-(2-bromophenyl)-2-oxobutanoic acid,4|-|(|2|-|bromo|phen|yl|)|-|2|-|oxo|but|an|oic acid,57189667.png
6709,119006582,(E)-3-(2-bromo-6-chlorophenyl)prop-2-enoic acid,(|E|)|-|3|-|(|2|-|bromo|-|6|-|chloro|phen|yl|)|prop|-|2|-|en|oic acid,119006582.png
4767,23087869,7-fluoroisoquinoline-3-carboxylic acid,7|-|fluoro|isoquinoline|-|3|-|carboxylic acid,23087869.png
841,189,"2-deuterio-5-methoxy-2-methyl-1,3-benzodioxole","2|-|deuterio|-|5|-|meth|oxy|-|2|-|meth|yl|-|1|,|3|-|benzo|dio|xole",189.png
7435,140286714,(4-hydroxyphenyl)sulfanyl trifluoromethanesulfonate,(|4|-|hydroxy|phen|yl|)|sulfan|yl| |tri|fluoro|meth|ane|sulfon|ate,140286714.png
6832,123362477,4-ethyl-2-[(4-hydroxyphenyl)methyl]hexanoic acid,4|-|eth|yl|-|2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|hex|an|oic acid,123362477.png
6025,70363952,2-(4-hydroxyphenyl)-5-oxohexanoic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|5|-|oxo|hex|an|oic acid,70363952.png
7875,142791124,"3-(4-methoxy-4-methylcyclohexa-1,5-dien-1-yl)prop-2-enoic acid","3|-|(|4|-|meth|oxy|-|4|-|meth|yl|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid",142791124.png
355,71,"2,3,5-trimethylhexan-3-ol","2|,|3|,|5|-|tri|meth|yl|hex|an|-|3|-|ol",71.png
1168,138965068,(Z)-(113C)hex-2-ene,(|Z|)|-|(|11|3|C)|hex|-|2|-|ene,138965068.png
1215,134900798,"1,3-dibromo-1,1,3,3-tetradeuterio-2-methylpropane","1|,|3|-|di|bromo|-|1|,|1|,|3|,|3|-|tetra|deuterio|-|2|-|meth|yl|prop|ane",134900798.png
5316,54711002,3-hydroxy-3-oxo-1-phenylprop-1-en-2-olate,3|-|hydroxy|-|3|-|oxo|-|1|-|phen|yl|prop|-|1|-|en|-|2|-|ol|ate,54711002.png
2200,13235239,"3-chloro-3-methylhexa-1,5-diene","3|-|chloro|-|3|-|meth|yl|hex|a|-|1|,|5|-|di|ene",13235239.png
4385,19995970,(E)-3-(2-chloropyridin-4-yl)prop-2-enoic acid,(|E|)|-|3|-|(|2|-|chloro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid,19995970.png
5794,68095641,(2R)-2-(3-methylphenyl)cyclopropane-1-carboxylic acid,(|2|R|)|-|2|-|(|3|-|meth|yl|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid,68095641.png
573,8,propanoic acid,prop|an|oic acid,8.png
6704,118951694,2-[2-(3-hydroxycyclobutyl)ethoxy]acetic acid,2|-|[|2|-|(|3|-|hydroxy|cyclo|but|yl|)|eth|oxy|]|acet|ic acid,118951694.png
5178,54122254,"(2S)-7-hydroxy-3,4-dihydro-2H-chromene-2-carboxylic acid","(|2|S)|-|7|-|hydroxy|-|3|,|4|-|di|hydro|-|2H|-|chro|men|e|-|2|-|carboxylic acid",54122254.png
4306,19379218,2-cyano-3-(4-hydroxyphenyl)propanoic acid,2|-|cyano|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid,19379218.png
5675,67008033,(2S)-3-(4-aminophenyl)-2-methoxypropanoic acid,(|2|S)|-|3|-|(|4|-|amino|phen|yl|)|-|2|-|meth|oxy|prop|an|oic acid,67008033.png
5221,54252871,3-[6-(methylamino)pyridin-3-yl]prop-2-enoic acid,3|-|[|6|-|(|meth|yl|amino|)|pyridin|-|3|-|yl|]|prop|-|2|-|en|oic acid,54252871.png
7616,141182504,2-isocyanato-3-(4-methylphenyl)propanoic acid,2|-|i|so|cyanato|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|an|oic acid,141182504.png
4860,25090837,2-hydroxy-1-(4-hydroxy-3-methoxyphenyl)propane-2-sulfonic acid,2|-|hydroxy|-|1|-|(|4|-|hydroxy|-|3|-|meth|oxy|phen|yl|)|prop|ane|-|2|-|sulfonic acid,25090837.png
7737,141725752,3-cyano-2-(4-hydroxyphenyl)prop-2-enoic acid,3|-|cyano|-|2|-|(|4|-|hydroxy|phen|yl|)|prop|-|2|-|en|oic acid,141725752.png
215,44,"deca-2,3-diene","dec|a|-|2|,|3|-|di|ene",44.png
1885,23042327,"2,3-diiodobutane","2|,|3|-|di|iodo|but|ane",23042327.png
7758,141911736,"(E)-3-cyclohepta-1,4,6-trien-1-ylprop-2-enoic acid","(|E|)|-|3|-|cyclo|hept|a|-|1|,|4|,|6|-|tri|en|-|1|-|yl|prop|-|2|-|en|oic acid",141911736.png
6513,117290604,"3-(2,5-difluoro-4-hydroxyphenyl)propanoic acid","3|-|(|2|,|5|-|di|fluoro|-|4|-|hydroxy|phen|yl|)|prop|an|oic acid",117290604.png
4332,19759940,1-(4-hydroxyphenyl)pentan-3-one,1|-|(|4|-|hydroxy|phen|yl|)|pent|an|-|3|-|one,19759940.png
2530,5362694,(Z)-1-iodohex-1-ene,(|Z|)|-|1|-|iodo|hex|-|1|-|ene,5362694.png
3651,9899085,(2S)-2-(2-oxohydrazinyl)-3-phenylpropanoic acid,(|2|S)|-|2|-|(|2|-|oxo|hydrazinyl)|-|3|-|phen|yl|prop|an|oic acid,9899085.png
917,215,naphthalen-2-ol,naphthalen|-|2|-|ol,215.png
8017,144627176,2-[ethyl-(4-fluorophenyl)sulfanylamino]acetic acid,2|-|[|eth|yl|-|(|4|-|fluoro|phen|yl|)|sulfan|yl|amino|]|acet|ic acid,144627176.png
7115,135484882,"7,8-dihydroxyisoquinoline-3-carboxylic acid","7|,|8|-|di|hydroxyisoquinoline|-|3|-|carboxylic acid",135484882.png
5277,54456319,"3,3-bis(4-hydroxyphenyl)-2-oxopropanoic acid","3|,|3|-|bis|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid",54456319.png
2196,13267101,7-bromohept-1-yne,7|-|bromo|hept|-|1|-|yne,13267101.png
5469,58267019,"(1R,7S)-3-thiatricyclo[5.2.1.02,6]deca-2(6),4-diene-4-carboxylic acid","(|1|R|,|7S|)|-|3|-|th|iatricyclo|[|5.2|.1|.|02|,|6|]|dec|a|-|2|(|6|)|,|4|-|di|ene|-|4|-|carboxylic acid",58267019.png
2272,12579110,1-(methyldisulfanyl)-1-methylsulfanylethene,1|-|(|meth|yl|di|sulfan|yl|)|-|1|-|meth|yl|sulfan|yl|eth|en|e,12579110.png
4567,21442505,2-(3-methylsulfinylanilino)-2-oxoacetic acid,2|-|(|3|-|meth|yl|sulfinyl|anilino|)|-|2|-|oxo|acet|ic acid,21442505.png
2144,13800357,(3R)-3-methylhexane,(|3|R)|-|3|-|meth|yl|hex|ane,13800357.png
5450,57774076,"methyl 2,2-dideuterio-2-(4-deuteriooxyphenyl)acetate","meth|yl| |2|,|2|-|di|deuterio|-|2|-|(|4|-|deuterio|oxy|phen|yl|)|acet|ate",57774076.png
6852,123479465,3-(4-hydroxyfuran-2-yl)but-2-enoic acid,3|-|(|4|-|hydroxy|furan|-|2|-|yl|)|but|-|2|-|en|oic acid,123479465.png
5424,57339281,(3E)-3-(4-hydroxycyclohex-2-en-1-ylidene)-2-oxopropanoate,(|3|E|)|-|3|-|(|4|-|hydroxy|cyclo|hex|-|2|-|en|-|1|-|yl|idene|)|-|2|-|oxo|prop|an|oate,57339281.png
4038,15013969,(E)-3-(1-methylpyridin-1-ium-4-yl)prop-2-enoic acid,(|E|)|-|3|-|(|1|-|meth|yl|pyridin|-|1|-|ium|-|4|-|yl|)|prop|-|2|-|en|oic acid,15013969.png
639,121,2-amino-3-(2-methylidenecyclopropyl)propanoic acid,2|-|amino|-|3|-|(|2|-|meth|yl|idene|cyclo|prop|yl|)|prop|an|oic acid,121.png
1466,91804333,4-ethylsulfanyl-3-methylbut-1-yne,4|-|eth|yl|sulfan|yl|-|3|-|meth|yl|but|-|1|-|yne,91804333.png
6823,123315615,3-(6-hydroxycyclohex-2-en-1-yl)-2-oxopropanoic acid,3|-|(|6|-|hydroxy|cyclo|hex|-|2|-|en|-|1|-|yl|)|-|2|-|oxo|prop|an|oic acid,123315615.png
212,173,"nona-4,5-diene","non|a|-|4|,|5|-|di|ene",173.png
1981,21132472,3-(methyldisulfanyl)but-1-ene,3|-|(|meth|yl|di|sulfan|yl|)|but|-|1|-|ene,21132472.png
6118,73697263,3-(1-methylpiperidin-4-yl)prop-2-enoic acid,3|-|(|1|-|meth|yl|piperidin|-|4|-|yl|)|prop|-|2|-|en|oic acid,73697263.png
6446,96125858,(2S)-2-hydroxy-3-[3-(trifluoromethyl)phenyl]propanoic acid,(|2|S)|-|2|-|hydroxy|-|3|-|[|3|-|(|tri|fluoro|meth|yl|)|phen|yl|]|prop|an|oic acid,96125858.png
2513,5366552,(E)-1-(methyldisulfanyl)prop-1-ene,(|E|)|-|1|-|(|meth|yl|di|sulfan|yl|)|prop|-|1|-|ene,5366552.png
114,117,"3,4-dimethyl-3-propan-2-ylhex-1-ene","3|,|4|-|di|meth|yl|-|3|-|prop|an|-|2|-|yl|hex|-|1|-|ene",117.png
6726,121340068,"3-[(1S,3R)-3-methylcyclopentyl]butanoic acid","3|-|[|(|1S|,|3R|)|-|3|-|meth|yl|cyclo|pent|yl|]|but|an|oic acid",121340068.png
4350,19829930,2-(N-amino-4-methylanilino)acetic acid,2|-|(|N|-|amino|-|4|-|meth|yl|anilino|)|acet|ic acid,19829930.png
6941,130879707,2-methoxy-3-(4-methylphenyl)prop-2-enoic acid,2|-|meth|oxy|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid,130879707.png
850,214,"3-(3,4-dihydroxyphenyl)prop-2-enoic acid","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|prop|-|2|-|enoic acid",214.png
2069,17994600,S-pentylthiohydroxylamine,S|-|pent|yl|thio|hydrox|yl|amine,17994600.png
2021,20061588,2-bromo-1-methylsulfanylpropane,2|-|bromo|-|1|-|meth|yl|sulfan|yl|prop|ane,20061588.png
6735,121370472,3-(2-methylpyrazol-3-yl)-2-oxopropanoic acid,3|-|(|2|-|meth|yl|pyraz|ol|-|3|-|yl|)|-|2|-|oxo|prop|an|oic acid,121370472.png
432,109,"2-chloro-5-ethoxy-2,4-dimethylhexane","2|-|chloro|-|5|-|eth|oxy|-|2|,|4|-|di|meth|yl|hex|ane",109.png
7578,141100077,2-(difluoroamino)-2-phenylacetic acid,2|-|(|di|fluoro|amino|)|-|2|-|phen|yl|acet|ic acid,141100077.png
6814,123253688,2-(6-hydroxy-3-methyl-2H-1-benzofuran-3-yl)acetic acid,2|-|(|6|-|hydroxy|-|3|-|meth|yl|-|2H|-|1|-|benzo|furan|-|3|-|yl|)|acet|ic acid,123253688.png
1563,73655198,1-fluoro-1-iodobut-1-ene,1|-|fluoro|-|1|-|iodo|but|-|1|-|ene,73655198.png
5937,69422571,3-(4-hydroxy-2-methylphenyl)-2-methoxyprop-2-enoic acid,3|-|(|4|-|hydroxy|-|2|-|meth|yl|phen|yl|)|-|2|-|meth|oxy|prop|-|2|-|en|oic acid,69422571.png
2110,14903650,(E)-5-methylsulfanylpent-2-ene,(|E|)|-|5|-|meth|yl|sulfan|yl|pent|-|2|-|ene,14903650.png
4313,19580341,"2-bromo-3-(2,4-dichlorophenyl)propanoic acid","2|-|bromo|-|3|-|(|2|,|4|-|di|chloro|phen|yl|)|prop|an|oic acid",19580341.png
2167,13542246,4-bromobutanoyl bromide,4|-|bromo|but|an|oyl| |bromi|de,13542246.png
3428,3699843,"2-[(5-amino-1H-1,2,4-triazol-3-yl)sulfanyl]acetic acid","2|-|[|(|5|-|amino|-|1H|-|1|,|2|,|4|-|tri|az|ol|-|3|-|yl|)|sulfan|yl|]|acet|ic acid",3699843.png
1843,46935173,bis(prop-2-enyl)phosphinous acid,bis(prop|-|2|-|en|yl|)|pho|s|phinous| |acid,46935173.png
2892,16656,"2,4-dimethylheptane","2|,|4|-|di|meth|yl|hept|ane",16656.png
7722,141550386,(E)-3-[4-hydroxy-2-(1-methoxyethyl)phenyl]prop-2-enoic acid,(|E|)|-|3|-|[|4|-|hydroxy|-|2|-|(|1|-|meth|oxy|eth|yl|)|phen|yl|]|prop|-|2|-|en|oic acid,141550386.png
1708,57097910,3-ethylsulfanyloxyprop-1-ene,3|-|eth|yl|sulfan|yl|oxy|prop|-|1|-|ene,57097910.png
3823,12238184,methyl 3-(4-hydroxyphenyl)-2-oxopropanoate,meth|yl| |3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oate,12238184.png
7201,138490834,(Z)-3-(2-chloro-4-fluorophenyl)-3-hydroxyprop-2-enoic acid,(|Z|)|-|3|-|(|2|-|chloro|-|4|-|fluoro|phen|yl|)|-|3|-|hydroxy|prop|-|2|-|en|oic acid,138490834.png
1533,89652089,butyl thiohypoiodite,but|yl| |thio|hypo|iodite,89652089.png
2214,13053181,"2,2-dimethyl-1-methylsulfanylbutane","2|,|2|-|di|meth|yl|-|1|-|meth|yl|sulfan|yl|but|ane",13053181.png
7001,134355890,"2-[(1R,2S,8R)-2-methyl-2-tricyclo[4.2.1.03,8]nonanyl]acetic acid","2|-|[|(|1R|,|2S|,|8|R|)|-|2|-|meth|yl|-|2|-|tri|cyclo|[|4.2|.1|.0|3|,|8|]|non|an|yl|]|acet|ic acid",134355890.png
7254,139243442,"3-(3,4-dihydroxyphenyl)-3-hydroxypropanoate","3|-|(|3|,|4|-|di|hydroxy|phen|yl|)|-|3|-|hydroxy|prop|an|oate",139243442.png
4312,19428795,"2-(2,3,4-trichlorophenoxy)propanoic acid","2|-|(|2|,|3|,|4|-|tri|chloro|phen|oxy|)|prop|an|oic acid",19428795.png
3866,12691897,"(3aR,7aR)-2,3,3a,4,5,6,7,7a-octahydro-1H-indene-2-carboxylic acid","(|3|aR|,|7aR|)|-|2|,|3|,|3a|,|4|,|5|,|6|,|7|,|7a|-|oct|ahydro|-|1H|-|inden|e|-|2|-|carboxylic acid",12691897.png
2423,10802327,2-bromo-5-iodopent-1-ene,2|-|bromo|-|5|-|iodo|pent|-|1|-|ene,10802327.png
5698,67239638,2-(2-bicyclo[2.2.2]octanylmethyl)prop-2-enoic acid,2|-|(|2|-|bicyclo|[|2.2|.2|]|oct|an|yl|meth|yl|)|prop|-|2|-|en|oic acid,67239638.png
5343,56846617,"2-amino-3-(4-hydroxy(513C)cyclohexa-1,3,5-trien-1-yl)propanoic acid","2|-|amino|-|3|-|(|4|-|hydroxy|(|51|3|C)|cyclo|hex|a|-|1|,|3|,|5|-|tri|en|-|1|-|yl|)|prop|an|oic acid",56846617.png
6214,83720091,3-(3-bromo-5-methylphenyl)propanoic acid,3|-|(|3|-|bromo|-|5|-|meth|yl|phen|yl|)|prop|an|oic acid,83720091.png
7810,142280140,(3Z)-3-hydrazinylidene-2-imino-3-phenylpropanoic acid,(|3|Z)|-|3|-|hydrazinylidene|-|2|-|imino|-|3|-|phen|yl|prop|an|oic acid,142280140.png
5222,54257553,(4-hydroxyanilino) hydrogen sulfate,(|4|-|hydroxy|anilino|)| |hydrogen| |sulfate,54257553.png
1090,140968729,"1-fluoro-1,4-diiodobutane","1|-|fluoro|-|1|,|4|-|di|iodo|but|ane",140968729.png
7150,136464714,(2Z)-2-diazo-3-phenylpentanoic acid,(|2|Z)|-|2|-|di|azo|-|3|-|phen|yl|pent|an|oic acid,136464714.png
1730,54552638,"1,3-dibromo-1,1,2-trifluoropropane","1|,|3|-|di|bromo|-|1|,|1|,|2|-|tri|fluoro|prop|ane",54552638.png
3955,13634412,2-(pyrrolidine-1-carbothioyloxy)acetic acid,2|-|(|pyrrolidine|-|1|-|carbothioyloxy|)|acet|ic acid,13634412.png
5456,57951702,"2-(2,5-difluoro-4-hydroxyphenyl)acetic acid","2|-|(|2|,|5|-|di|fluoro|-|4|-|hydroxy|phen|yl|)|acet|ic acid",57951702.png
641,4,2-bromo-3-methylbutanoic acid,2|-|bromo|-|3|-|meth|yl|but|an|oic acid,4.png
6755,122419477,"3-[(2S)-1-chloro-4,4-difluoropyrrolidin-2-yl]-2-methylpropanoic acid","3|-|[|(|2S|)|-|1|-|chloro|-|4|,|4|-|di|fluoro|pyrrolidin|-|2|-|yl|]|-|2|-|meth|yl|prop|an|oic acid",122419477.png
185,106,3-ethylhex-3-ene,3|-|eth|yl|hex|-|3|-|ene,106.png
6756,122445074,"(E)-4,4-difluoro-3-phenylbut-2-enoic acid","(|E|)|-|4|,|4|-|di|fluoro|-|3|-|phen|yl|but|-|2|-|en|oic acid",122445074.png
2369,11412920,(Z)-5-iodopent-2-ene,(|Z|)|-|5|-|iodo|pent|-|2|-|ene,11412920.png
6736,121403762,(E)-2-cyano-3-(4-hydroxy-2-methoxyphenyl)prop-2-enoic acid,(|E|)|-|2|-|cyano|-|3|-|(|4|-|hydroxy|-|2|-|meth|oxy|phen|yl|)|prop|-|2|-|en|oic acid,121403762.png
834,147,"5-butoxy-1,3-benzodioxole","5|-|but|oxy|-|1|,|3|-|benzo|dio|xole",147.png
7996,144243389,"(E)-3-(2-cyano-3,4,5-trifluorophenyl)prop-2-enoic acid","(|E|)|-|3|-|(|2|-|cyano|-|3|,|4|,|5|-|tri|fluoro|phen|yl|)|prop|-|2|-|en|oic acid",144243389.png
3150,291985,3-(4-ethoxyphenyl)propanoic acid,3|-|(|4|-|eth|oxy|phen|yl|)|prop|an|oic acid,291985.png
790,134,2-phenylpropan-1-amine,2|-|phen|yl|prop|an|-|1|-|amine,134.png
5878,68864702,(1-methyl-7-bicyclo[4.1.0]heptanyl) hydrogen carbonate,(|1|-|meth|yl|-|7|-|bicyclo|[|4.1|.0|]|hept|an|yl|)| |hydrogen| |carbonate,68864702.png
443,186,3-prop-2-enoxyprop-1-ene,3|-|prop|-|2|-|en|oxy|prop|-|1|-|ene,186.png
1317,123444081,3-chlorohex-2-ene,3|-|chloro|hex|-|2|-|ene,123444081.png
1967,21347884,1-iodobut-2-yne,1|-|iodo|but|-|2|-|yne,21347884.png
6159,81358707,3-cyclopentyl-2-fluoropropanoic acid,3|-|cyclo|pent|yl|-|2|-|fluoro|prop|an|oic acid,81358707.png
5319,54716503,2-(4-hydroxy-2-methyl-6-oxopyridin-1-yl)propanoic acid,2|-|(|4|-|hydroxy|-|2|-|meth|yl|-|6|-|oxo|pyridin|-|1|-|yl|)|prop|an|oic acid,54716503.png
1017,142601647,5-methylhexanoyl fluoride,5|-|meth|yl|hex|an|oyl| |fluoride,142601647.png
5689,67127309,(2S)-2-(5-chloro-2-methylphenoxy)propanoic acid,(|2|S)|-|2|-|(|5|-|chloro|-|2|-|meth|yl|phen|oxy|)|prop|an|oic acid,67127309.png
6202,83531947,"2-[(3,4-difluorophenyl)methoxy]acetic acid","2|-|[|(|3|,|4|-|di|fluoro|phen|yl|)|meth|oxy|]|acet|ic acid",83531947.png
4992,46219870,"6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydro-1H-naphthalene-2-carboxylic acid","6|-|hydroxy|-|2|,|5|,|7|,|8|-|tetra|meth|yl|-|3|,|4|-|di|hydro|-|1H|-|naphthal|ene|-|2|-|carboxylic acid",46219870.png
7133,136361143,(2Z)-2-diazo-2-phenylacetic acid,(|2|Z)|-|2|-|di|azo|-|2|-|phen|yl|acet|ic acid,136361143.png
4246,18544640,"3-cyclohexa-1,5-dien-1-yl-2-oxopropanoic acid","3|-|cyclo|hex|a|-|1|,|5|-|di|en|-|1|-|yl|-|2|-|oxo|prop|an|oic acid",18544640.png
3865,12688008,"2-oxo-2-(2,4,6-trimethylanilino)acetic acid","2|-|oxo|-|2|-|(|2|,|4|,|6|-|tri|meth|yl|anilino|)|acet|ic acid",12688008.png
6506,116991607,"(E)-4-(3,3-difluoropyrrolidin-1-yl)but-2-enoic acid","(|E|)|-|4|-|(|3|,|3|-|di|fluoro|pyrrolidin|-|1|-|yl|)|but|-|2|-|en|oic acid",116991607.png
6994,134280769,"2-(3,5-dichlorophenyl)-2-sulfanylacetic acid","2|-|(|3|,|5|-|di|chloro|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid",134280769.png
8093,145845211,"[(2S,3S)-3-phenyloxiran-2-yl]methanediolate","[|(|2|S|,|3S|)|-|3|-|phen|yl|oxiran|-|2|-|yl|]|meth|ane|di|olate",145845211.png
6124,74857069,2-cyano-3-(5-methylthiophen-2-yl)prop-2-enoic acid,2|-|cyano|-|3|-|(|5|-|meth|ylthi|ophen|-|2|-|yl|)|prop|-|2|-|en|oic acid,74857069.png
5073,53443511,2-(methylideneamino)-3-phenylpropanoic acid,2|-|(|meth|yl|idene|amino|)|-|3|-|phen|yl|prop|an|oic acid,53443511.png
4880,28280718,2-(4-fluoro-2-methylphenyl)sulfanylacetic acid,2|-|(|4|-|fluoro|-|2|-|meth|yl|phen|yl|)|sulfan|yl|acet|ic acid,28280718.png
5950,69529662,2-(oxazaphosphepan-3-yl)acetic acid,2|-|(|oxaz|aphosp|hep|an|-|3|-|yl|)|acet|ic acid,69529662.png
5921,69260856,"(5-methyl-4,5,6,7-tetrahydropyrazolo[1,5-a]pyridin-2-yl) hydrogen carbonate","(|5|-|meth|yl|-|4|,|5|,|6|,|7|-|tetrahydro|p|yraz|olo[|1|,|5|-|a]|pyridin|-|2|-|yl|)| |hydrogen| |carbonate",69260856.png
2064,18506236,2-iodoacetyl iodide,2|-|iodo|acet|yl| |iodide,18506236.png
