,cid,iupacname,label
5157,53997381,"3-cyclohexa-2,4-dien-1-ylprop-2-enoic acid","3|-|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|prop|-|2|-|en|oic acid"
5158,53998767,"3-(4-hydroxy(114C)cyclohexa-1,3,5-trien-1-yl)-2-oxopropanoic acid","3|-|(|4|-|hydroxy|(|114|C)|cyclo|hex|a|-|1|,|3|,|5|-|tri|en|-|1|-|yl|)|-|2|-|oxo|prop|an|oic acid"
5159,53999742,3-(4-hydroxy-2-methylcyclohex-2-en-1-yl)propanoic acid,3|-|(|4|-|hydroxy|-|2|-|meth|yl|cyclo|hex|-|2|-|en|-|1|-|yl|)|prop|an|oic acid
5160,53999747,2-(3-hydroxyphenyl)-2-nitrosoacetic acid,2|-|(|3|-|hydroxy|phen|yl|)|-|2|-|nitrosoacet|ic acid
5161,54002606,"3-(4-hydroxyphenyl)-2,2-diiodopropanoic acid","3|-|(|4|-|hydroxy|phen|yl|)|-|2|,|2|-|di|iodo|prop|an|oic acid"
5162,54003534,3-(1-methyltriazol-4-yl)prop-2-enoic acid,3|-|(|1|-|meth|yltri|az|ol|-|4|-|yl|)|prop|-|2|-|en|oic acid
5163,54012480,2-(4-methylphenyl)-2-nitrosoacetic acid,2|-|(|4|-|meth|yl|phen|yl|)|-|2|-|nitrosoacet|ic acid
5164,54014076,3-(4-hydroxyphenyl)-2-methylpropanoate,3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|an|oate
5165,54014077,(2S)-3-(4-hydroxyphenyl)-2-methylpropanoic acid,(|2|S)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|an|oic acid
5166,54014956,"2-(4-chloro-2,5-dimethylphenyl)-2-sulfanylacetic acid","2|-|(|4|-|chloro|-|2|,|5|-|di|meth|yl|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid"
5167,54022228,2-(N-chloro-3-hydroxyanilino)acetic acid,2|-|(|N|-|chloro|-|3|-|hydroxy|anilino|)|acet|ic acid
5168,54025224,"(2S)-2-amino-3-(2,4-dihydroxy-6-methylphenyl)propanoic acid","(|2|S)|-|2|-|amino|-|3|-|(|2|,|4|-|di|hydroxy|-|6|-|meth|yl|phen|yl|)|prop|an|oic acid"
5169,54042960,2-(2-acetyl-N-chloroanilino)-2-oxoacetic acid,2|-|(|2|-|acet|yl|-|N|-|chloro|anilino|)|-|2|-|oxo|acet|ic acid
5170,54050014,"2-(4-hydroxy-2,3-dimethylphenoxy)acetic acid","2|-|(|4|-|hydroxy|-|2|,|3|-|di|meth|yl|phen|oxy|)|acet|ic acid"
5171,54062122,3-(7-oxooxepan-2-yl)prop-2-enoic acid,3|-|(|7|-|oxo|oxe|p|an|-|2|-|yl|)|prop|-|2|-|en|oic acid
5172,54080744,"(E)-3-(2,3,4,5,6-pentamethylphenyl)prop-2-enoic acid","(|E|)|-|3|-|(|2|,|3|,|4|,|5|,|6|-|penta|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
5173,54085585,"3,3-dichloro-3-(2-chlorophenyl)propanoic acid","3|,|3|-|di|chloro|-|3|-|(|2|-|chloro|phen|yl|)|prop|an|oic acid"
5174,54089008,(2R)-2-(4-hydroxyphenyl)sulfanylpropanoic acid,(|2|R|)|-|2|-|(|4|-|hydroxy|phen|yl|)|sulfan|yl|prop|an|oic acid
5175,54096695,(2S)-2-amino-3-[3-chloro-2-(fluoromethyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|3|-|chloro|-|2|-|(|fluoro|meth|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid
5176,54110898,3-(3-ethoxy-4-hydroxyphenyl)-2-methylprop-2-enoic acid,3|-|(|3|-|eth|oxy|-|4|-|hydroxy|phen|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
5177,54120823,2-(2-ethyl-4-methylphenoxy)-2-oxoacetic acid,2|-|(|2|-|eth|yl|-|4|-|meth|yl|phen|oxy|)|-|2|-|oxo|acet|ic acid
5178,54122254,"(2S)-7-hydroxy-3,4-dihydro-2H-chromene-2-carboxylic acid","(|2|S)|-|7|-|hydroxy|-|3|,|4|-|di|hydro|-|2H|-|chro|men|e|-|2|-|carboxylic acid"
5179,54123560,"3-(1,2,3-trimethylcyclopent-2-en-1-yl)prop-2-enoic acid","3|-|(|1|,|2|,|3|-|tri|meth|yl|cyclo|pent|-|2|-|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
5180,54128613,(2S)-2-(dibromoamino)-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|(|di|bromo|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
5181,54131085,"3-(2,3,4,5-tetrafluorophenyl)propanoic acid","3|-|(|2|,|3|,|4|,|5|-|tetra|fluoro|phen|yl|)|prop|an|oic acid"
5182,54132485,3-(5-aminooxadiazol-3-ium-3-yl)propanoic acid,3|-|(|5|-|amino|oxadiazol|-|3|-|ium|-|3|-|yl|)|prop|an|oic acid
5183,54133219,3-(4-bromophenyl)-2-fluoroprop-2-enoic acid,3|-|(|4|-|bromo|phen|yl|)|-|2|-|fluoro|prop|-|2|-|en|oic acid
5184,54134650,"2-fluoro-3-(4-methoxy-2,3,6-trimethylphenyl)prop-2-enoic acid","2|-|fluoro|-|3|-|(|4|-|meth|oxy|-|2|,|3|,|6|-|tri|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
5185,54137015,piperidin-1-ylsulfanyl hydrogen carbonate,piperidin|-|1|-|yl|sulfan|yl| |hydrogen| |carbonate
5186,54138108,3-(3-fluoro-2-methylphenyl)prop-2-enoic acid,3|-|(|3|-|fluoro|-|2|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
5187,54138765,2-(4-chloro-2-methylphenoxy)-2-oxoacetic acid,2|-|(|4|-|chloro|-|2|-|meth|yl|phen|oxy|)|-|2|-|oxo|acet|ic acid
5188,54139548,(2S)-2-isocyanato-3-(4-methoxyphenyl)propanoic acid,(|2|S)|-|2|-|iso|cyanato|-|3|-|(|4|-|meth|oxy|phen|yl|)|prop|an|oic acid
5189,54140092,"(2R)-2-hydroxy-3-(2,2,2-trifluoroethylsulfanyl)propanoic acid","(|2|R|)|-|2|-|hydroxy|-|3|-|(|2|,|2|,|2|-|tri|fluoro|eth|ylsulfan|yl|)|prop|an|oic acid"
5190,54140853,3-(6-methylpyridin-3-yl)prop-2-enoic acid,3|-|(|6|-|meth|yl|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid
5191,54143584,2-(3-chlorophenyl)-2-sulfanylacetic acid,2|-|(|3|-|chloro|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid
5192,54145413,3-piperidin-1-ylprop-2-enoic acid,3|-|piperidin|-|1|-|yl|prop|-|2|-|en|oic acid
5193,54163016,"(1R,2R)-2-(3,5-dimethylphenyl)cyclopropane-1-carboxylic acid","(|1|R|,|2R|)|-|2|-|(|3|,|5|-|di|meth|yl|phen|yl|)|cyclo|prop|ane|-|1|-|carboxylic acid"
5194,54168857,(2S)-2-amino-3-[3-fluoro-2-(fluoromethyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|3|-|fluoro|-|2|-|(|fluoro|meth|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid
5195,54170871,(2S)-2-(deuterioamino)-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|(|deuterio|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
5196,54170875,(2S)-2-amino-3-(4-hydroxy-3-tritiophenyl)propanoic acid,(|2|S)|-|2|-|amino|-|3|-|(|4|-|hydroxy|-|3|-|tritiophen|yl|)|prop|an|oic acid
5197,54175262,2-fluoro-3-(4-fluorophenyl)prop-2-enoic acid,2|-|fluoro|-|3|-|(|4|-|fluoro|phen|yl|)|prop|-|2|-|en|oic acid
5198,54175611,2-(5-fluoro-1-benzothiophen-3-yl)-2-methoxyiminoacetic acid,2|-|(|5|-|fluoro|-|1|-|benzo|thio|phen-|3|-|yl|)|-|2|-|meth|oxyimino|acet|ic acid
5199,54177125,4-(4-hydroxyphenyl)-2-oxobutanoic acid,4|-|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|but|an|oic acid
5200,54180154,(2R)-3-(4-methoxyphenyl)-2-(sulfonylamino)propanoic acid,(|2|R|)|-|3|-|(|4|-|meth|oxy|phen|yl|)|-|2|-|(|sul|fon|yl|amino|)|prop|an|oic acid
5201,54184135,3-(2-sulfanylphenyl)prop-2-enoic acid,3|-|(|2|-|sulfan|yl|phen|yl|)|prop|-|2|-|en|oic acid
5202,54184421,3-hydroxy-3-(4-hydroxyphenyl)butanoic acid,3|-|hydroxy|-|3|-|(|4|-|hydroxy|phen|yl|)|but|an|oic acid
5203,54189083,"3-(1,2,2,3-tetrafluorocyclobutyl)prop-2-enoic acid","3|-|(|1|,|2|,|2|,|3|-|tetra|fluoro|cyclo|but|yl|)|prop|-|2|-|en|oic acid"
5204,54191159,"3-(3,4-dichlorophenyl)-2-(fluoromethyl)prop-2-enoic acid","3|-|(|3|,|4|-|di|chloro|phen|yl|)|-|2|-|(|fluoro|meth|yl|)|prop|-|2|-|en|oic acid"
5205,54191316,"2-[(3,5-difluorophenyl)methyl]prop-2-enoic acid","2|-|[|(|3|,|5|-|di|fluoro|phen|yl|)|meth|yl|]|prop|-|2|-|en|oic acid"
5206,54193325,3-(2-bicyclo[2.2.1]hept-5-enyl)-2-methylprop-2-enoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|-|5|-|en|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
5207,54196938,2-cycloheptylethyl hydrogen carbonate,2|-|cyclo|hept|yl|eth|yl| |hydrogen| |carbonate
5208,54197830,3-(1-azabicyclo[2.2.2]octan-4-yl)prop-2-enoic acid,3|-|(|1|-|azabicyclo[|2.2|.2|]|oct|an|-|4|-|yl|)|prop|-|2|-|en|oic acid
5209,54215232,"2,3-difluoro-3-(1,5,6-trifluorocyclohexa-2,4-dien-1-yl)prop-2-enoic acid","2|,|3|-|di|fluoro|-|3|-|(|1|,|5|,|6|-|tri|fluoro|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|)|prop|-|2|-|en|oic acid"
5210,54217887,3-(1-methylpyridin-1-ium-4-yl)propanoic acid,3|-|(|1|-|meth|yl|pyridin|-|1|-|ium|-|4|-|yl|)|prop|an|oic acid
5211,54220894,"2,6-dioxohept-4-enoic acid","2|,|6|-|di|oxohept|-|4|-|en|oic acid"
5212,54223920,3-(cyclohexen-1-yl)-2-oxopropanoic acid,3|-|(|cyclo|hex|en|-|1|-|yl|)|-|2|-|oxo|prop|an|oic acid
5213,54225191,"3-cyclohexa-1,4-dien-1-yl-2-methoxyprop-2-enoic acid","3|-|cyclo|hex|a|-|1|,|4|-|di|en|-|1|-|yl|-|2|-|meth|oxy|prop|-|2|-|en|oic acid"
5214,54225764,(2S)-2-[(5-hydroxypyridin-2-yl)amino]propanoic acid,(|2|S)|-|2|-|[|(|5|-|hydroxy|pyridin|-|2|-|yl|)|amino|]|prop|an|oic acid
5215,54228739,(4-fluoro-2-methylphenyl)methyl hydrogen carbonate,(|4|-|fluoro|-|2|-|meth|yl|phen|yl|)|meth|yl| |hydrogen| |carbonate
5216,54234397,2-fluoro-2-methyl-3-phenylpropanoic acid,2|-|fluoro|-|2|-|meth|yl|-|3|-|phen|yl|prop|an|oic acid
5217,54234437,2-(5-chloro-2-methylphenyl)-2-sulfanylacetic acid,2|-|(|5|-|chloro|-|2|-|meth|yl|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid
5218,54238787,3-(4-bromo-3-fluorophenyl)propanoic acid,3|-|(|4|-|bromo|-|3|-|fluoro|phen|yl|)|prop|an|oic acid
5219,54241386,3-cycloheptylprop-2-enoic acid,3|-|cyclo|hept|yl|prop|-|2|-|en|oic acid
5220,54244283,2-(4-hydroxyphenyl)-3-sulfanylidenepropanoic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|3|-|sulfan|yl|idene|prop|an|oic acid
5221,54252871,3-[6-(methylamino)pyridin-3-yl]prop-2-enoic acid,3|-|[|6|-|(|meth|yl|amino|)|pyridin|-|3|-|yl|]|prop|-|2|-|en|oic acid
5222,54257553,(4-hydroxyanilino) hydrogen sulfate,(|4|-|hydroxy|anilino|)| |hydrogen| |sulfate
5223,54265578,"2-[(3,4-difluorophenyl)methyl]prop-2-enoic acid","2|-|[|(|3|,|4|-|di|fluoro|phen|yl|)|meth|yl|]|prop|-|2|-|en|oic acid"
5224,54267368,3-(2-methylpyridin-4-yl)prop-2-enoic acid,3|-|(|2|-|meth|yl|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid
5225,54270247,"3-(3,5-dichloro-2-hydroxyphenyl)propanoic acid","3|-|(|3|,|5|-|di|chloro|-|2|-|hydroxy|phen|yl|)|prop|an|oic acid"
5226,54270728,3-(2-bicyclo[2.2.1]hept-2-enyl)-2-hydroxypropanoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|-|2|-|en|yl|)|-|2|-|hydroxy|prop|an|oic acid
5227,54279262,3-(2-bicyclo[2.2.1]hept-2-enyl)prop-2-enoic acid,3|-|(|2|-|bicyclo|[|2.2|.1|]|hept|-|2|-|en|yl|)|prop|-|2|-|en|oic acid
5228,54280052,3-methoxy-2-(2-methylphenyl)prop-2-enoic acid,3|-|meth|oxy|-|2|-|(|2|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
5229,54282671,3-cyano-2-phenylprop-2-enoic acid,3|-|cyano|-|2|-|phen|yl|prop|-|2|-|en|oic acid
5230,54286105,"3-(2-bromo-4,6-dimethylphenyl)prop-2-enoic acid","3|-|(|2|-|bromo|-|4|,|6|-|di|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
5231,54287012,"2-[(2-amino-1,3-thiazol-4-yl)oxyimino]acetic acid","2|-|[|(|2|-|amino|-|1|,|3|-|th|iazol|-|4|-|yl|)|oxy|imino|]|acet|ic acid"
5232,54289103,"3-(3,5-difluorophenyl)-2-methylprop-2-enoic acid","3|-|(|3|,|5|-|di|fluoro|phen|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid"
5233,54290892,"5H-1,2-benzodiazepine-3-carboxylic acid","5H|-|1|,|2|-|benzo|dia|zepine|-|3|-|carboxylic acid"
5234,54294728,(2S)-3-(4-aminophenyl)-2-(hydroxyamino)propanoic acid,(|2|S)|-|3|-|(|4|-|amino|phen|yl|)|-|2|-|(|hydroxy|amino|)|prop|an|oic acid
5235,54301236,2-methyl-3-(4-sulfanylphenyl)prop-2-enoic acid,2|-|meth|yl|-|3|-|(|4|-|sulfan|yl|phen|yl|)|prop|-|2|-|en|oic acid
5236,54302276,2-fluoro-3-(4-methylphenyl)prop-2-enoic acid,2|-|fluoro|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
5237,54307423,3-(5-methylthiophen-2-yl)prop-2-ynoic acid,3|-|(|5|-|meth|ylthi|ophen|-|2|-|yl|)|prop|-|2|-|yn|oic acid
5238,54307451,3-(4-chlorophenyl)but-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|but|-|2|-|en|oic acid
5239,54317105,"3-(2-sulfanylidene-1,3-thiazolidin-4-yl)propanoic acid","3|-|(|2|-|sulfan|yl|idene|-|1|,|3|-|th|iazolidin|-|4|-|yl|)|prop|an|oic acid"
5240,54321124,"2-cyano-3-(2,4-dimethylphenyl)prop-2-enoic acid","2|-|cyano|-|3|-|(|2|,|4|-|di|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid"
5241,54322274,"3-(3,4-dihydropyridazin-6-yl)propanoic acid","3|-|(|3|,|4|-|di|hydro|pyridazin|-|6|-|yl|)|prop|an|oic acid"
5242,54324985,3-(5-methylpyridin-3-yl)prop-2-enoic acid,3|-|(|5|-|meth|yl|pyridin|-|3|-|yl|)|prop|-|2|-|en|oic acid
5243,54325853,"3-(3,4-dichloro-5-nitrophenyl)-2-oxopropanoic acid","3|-|(|3|,|4|-|di|chloro|-|5|-|nitro|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
5244,54327768,3-chloro-2-phenylprop-2-enoic acid,3|-|chloro|-|2|-|phen|yl|prop|-|2|-|en|oic acid
5245,54334288,2-cyano-3-[4-(ethylamino)phenyl]prop-2-enoic acid,2|-|cyano|-|3|-|[|4|-|(|eth|yl|amino|)|phen|yl|]|prop|-|2|-|en|oic acid
5246,54338432,3-(4-ethylphenyl)-2-iminopropanoic acid,3|-|(|4|-|eth|yl|phen|yl|)|-|2|-|imino|prop|an|oic acid
5247,54342695,[amino-[(4-hydroxyphenyl)methyl]phosphanyl]formic acid,[|amino|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|phos|phan|yl|]|formi|c acid
5248,54348853,2-(3-chloro-5-methylphenyl)-2-sulfanylacetic acid,2|-|(|3|-|chloro|-|5|-|meth|yl|phen|yl|)|-|2|-|sulfan|yl|acet|ic acid
5249,54357891,"1-(2-chloro-4,5-dihydroxyphenyl)-2-oxoethanesulfonic acid","1|-|(|2|-|chloro|-|4|,|5|-|di|hydroxy|phen|yl|)|-|2|-|oxo|eth|ane|sulfon|ic acid"
5250,54364005,3-(7-oxabicyclo[4.1.0]heptan-2-yl)prop-2-enoic acid,3|-|(|7|-|oxa|bicyclo|[|4.1|.0|]|hept|an|-|2|-|yl|)|prop|-|2|-|en|oic acid
5251,54370151,3-(4-chlorophenyl)-2-fluoroprop-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|fluoro|prop|-|2|-|en|oic acid
5252,54381266,2-(4-ethyl-2-methylphenoxy)-2-oxoacetic acid,2|-|(|4|-|eth|yl|-|2|-|meth|yl|phen|oxy|)|-|2|-|oxo|acet|ic acid
5253,54384620,3-(4-hydroxycyclohexyl)-2-methylprop-2-enoic acid,3|-|(|4|-|hydroxy|cyclo|hex|yl|)|-|2|-|meth|yl|prop|-|2|-|en|oic acid
5254,54386889,2-(4-hydroxy-2-methylpentan-2-yl)peroxy-2-oxoacetic acid,2|-|(|4|-|hydroxy|-|2|-|meth|yl|pent|an|-|2|-|yl|)|peroxy|-|2|-|oxo|acet|ic acid
5255,54391351,2-chloro-2-(3-chlorophenyl)-2-iodoacetic acid,2|-|chloro|-|2|-|(|3|-|chloro|phen|yl|)|-|2|-|iodo|acet|ic acid
5256,54393511,2-chloro-3-(4-fluorophenyl)prop-2-enoic acid,2|-|chloro|-|3|-|(|4|-|fluoro|phen|yl|)|prop|-|2|-|en|oic acid
5257,54393605,3-(4-cyano-2-sulfanylphenyl)prop-2-enoic acid,3|-|(|4|-|cyano|-|2|-|sulfan|yl|phen|yl|)|prop|-|2|-|en|oic acid
5258,54398835,3-(thian-4-yl)prop-2-enoic acid,3|-|(|thian|-|4|-|yl|)|prop|-|2|-|en|oic acid
5259,54402784,3-(4-azido-2-chlorophenyl)-2-cyanoprop-2-enoic acid,3|-|(|4|-|azido|-|2|-|chloro|phen|yl|)|-|2|-|cyano|prop|-|2|-|en|oic acid
5260,54403067,2-[(S)-(4-methylphenyl)sulfinyl]acetic acid,2|-|[|(|S)|-|(|4|-|meth|yl|phen|yl|)|sulfinyl|]|acet|ic acid
5261,54410159,2-azido-3-phenylprop-2-enoic acid,2|-|azido|-|3|-|phen|yl|prop|-|2|-|en|oic acid
5262,54411200,2-[(4-hydroxyphenyl)methyl]hexanoic acid,2|-|[|(|4|-|hydroxy|phen|yl|)|meth|yl|]|hex|an|oic acid
5263,54413165,"6-hydroxy-3,4-dihydro-2H-1,4-benzothiazine-2-carboxylic acid","6|-|hydroxy|-|3|,|4|-|di|hydro|-|2H|-|1|,|4|-|benzothiazine|-|2|-|carboxylic acid"
5264,54414641,3-(2-chloropyridin-4-yl)prop-2-enoic acid,3|-|(|2|-|chloro|pyridin|-|4|-|yl|)|prop|-|2|-|en|oic acid
5265,54417866,(2R)-2-(fluoroamino)-3-phenylpropanoic acid,(|2|R|)|-|2|-|(|fluoro|amino|)|-|3|-|phen|yl|prop|an|oic acid
5266,54421944,3-(1-methylimidazol-4-yl)prop-2-enoic acid,3|-|(|1|-|meth|yl|imidaz|ol|-|4|-|yl|)|prop|-|2|-|en|oic acid
5267,54438349,(2R)-3-cyclohexyl-2-hydroxypropanoic acid,(|2|R|)|-|3|-|cyclo|hex|yl|-|2|-|hydroxy|prop|an|oic acid
5268,54440220,3-azido-2-cyano-3-phenylprop-2-enoic acid,3|-|azido|-|2|-|cyano|-|3|-|phen|yl|prop|-|2|-|en|oic acid
5269,54440316,"2-[(2,4-difluorophenyl)diazenyl]propanoic acid","2|-|[|(|2|,|4|-|di|fluoro|phen|yl|)|di|azen|yl|]|prop|an|oic acid"
5270,54442221,3-(3-methylsulfanylphenyl)propanoic acid,3|-|(|3|-|meth|yl|sulfan|yl|phen|yl|)|prop|an|oic acid
5271,54442895,2-(2-chlorophenyl)-3-methoxyprop-2-enoic acid,2|-|(|2|-|chloro|phen|yl|)|-|3|-|meth|oxy|prop|-|2|-|en|oic acid
5272,54446138,"6-hydroxy-1,4-dihydronaphthalene-2-carboxylic acid","6|-|hydroxy|-|1|,|4|-|di|hydro|naphthal|ene|-|2|-|carboxylic acid"
5273,54447713,2-methyl-3-(4-methylcyclohexyl)prop-2-enoic acid,2|-|meth|yl|-|3|-|(|4|-|meth|yl|cyclo|hex|yl|)|prop|-|2|-|en|oic acid
5274,54449991,"4-(2,5-dihydroxyphenyl)but-2-enoic acid","4|-|(|2|,|5|-|di|hydroxy|phen|yl|)|but|-|2|-|en|oic acid"
5275,54450046,3-cyclohexylsulfanylprop-2-enoic acid,3|-|cyclo|hex|yl|sulfan|yl|prop|-|2|-|en|oic acid
5276,54454765,3-(4-formamidophenyl)propanoic acid,3|-|(|4|-|forma|midophen|yl|)|prop|an|oic acid
5277,54456319,"3,3-bis(4-hydroxyphenyl)-2-oxopropanoic acid","3|,|3|-|bis|(|4|-|hydroxy|phen|yl|)|-|2|-|oxo|prop|an|oic acid"
5278,54465014,(2S)-3-(4-hydroxyphenyl)-2-(phosphanylamino)propanoic acid,(|2|S)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|(|pho|s|phan|yl|amino|)|prop|an|oic acid
5279,54468955,3-(4-chlorophenyl)-2-methylsulfanylprop-2-enoic acid,3|-|(|4|-|chloro|phen|yl|)|-|2|-|meth|yl|sulfan|yl|prop|-|2|-|en|oic acid
5280,54472979,(2R)-2-hydrazinyl-3-(4-hydroxyphenyl)propanoic acid,(|2|R|)|-|2|-|hydrazinyl|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
5281,54473430,"3-(2-chloro-4,5-difluorophenyl)prop-2-enoic acid","3|-|(|2|-|chloro|-|4|,|5|-|di|fluoro|phen|yl|)|prop|-|2|-|en|oic acid"
5282,54475820,"3-(1,2,2-trifluorocyclobutyl)prop-2-enoic acid","3|-|(|1|,|2|,|2|-|tri|fluoro|cyclo|but|yl|)|prop|-|2|-|en|oic acid"
5283,54477072,"2,2,3,3-tetradeuterio-3-phenylpropanoic acid","2|,|2|,|3|,|3|-|tetra|deuterio|-|3|-|phen|yl|prop|an|oic acid"
5284,54477073,"deuterio 2,2,3,3-tetradeuterio-3-(2,3,4,5-tetradeuteriophenyl)propanoate","deuterio| |2|,|2|,|3|,|3|-|tetra|deuterio|-|3|-|(|2|,|3|,|4|,|5|-|tetra|deuterio|phen|yl|)|prop|an|oate"
5285,54477721,"2-(2,5-dimethylfuran-3-yl)sulfanylacetic acid","2|-|(|2|,|5|-|di|meth|yl|fura|n|-|3|-|yl|)|sulfan|yl|acet|ic acid"
5286,54478502,"3-(3-chlorophenyl)-2,2,3-trifluoropropanoic acid","3|-|(|3|-|chloro|phen|yl|)|-|2|,|2|,|3|-|tri|fluoro|prop|an|oic acid"
5287,54483333,3-(3-iodophenyl)prop-2-enoic acid,3|-|(|3|-|iodo|phen|yl|)|prop|-|2|-|en|oic acid
5288,54488168,(2S)-2-amino-3-[2-chloro-6-(fluoromethyl)-4-hydroxyphenyl]propanoic acid,(|2|S)|-|2|-|amino|-|3|-|[|2|-|chloro|-|6|-|(|fluoro|meth|yl|)|-|4|-|hydroxy|phen|yl|]|prop|an|oic acid
5289,54497331,3-(1-benzothiophen-3-yl)-2-oxopropanoic acid,3|-|(|1|-|benzothiophen|-|3|-|yl|)|-|2|-|oxo|prop|an|oic acid
5290,54504636,3-(4-chlorothiophen-2-yl)prop-2-enoic acid,3|-|(|4|-|chloro|thio|phen|-|2|-|yl|)|prop|-|2|-|en|oic acid
5291,54505064,2-oxo-2-(2-trimethylsilylethoxy)acetic acid,2|-|oxo|-|2|-|(|2|-|tri|meth|yl|silyleth|oxy|)|acet|ic acid
5292,54505351,2-[3-(dimethylamino)propyl-methylamino]-2-oxoacetic acid,2|-|[|3|-|(|di|meth|yl|amino|)|prop|yl|-|meth|yl|amino|]|-|2|-|oxo|acet|ic acid
5293,54511011,2-(6-fluoro-1-benzothiophen-3-yl)-2-methoxyacetic acid,2|-|(|6|-|fluoro|-|1|-|benzo|thio|phen-|3|-|yl|)|-|2|-|meth|oxy|acet|ic acid
5294,54511156,(2S)-2-(dichloroamino)-3-(4-hydroxyphenyl)propanoic acid,(|2|S)|-|2|-|(|di|chloro|amino|)|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
5295,54512209,"2,7-dimethyl-2H-thiochromene-3-carboxylic acid","2|,|7|-|di|meth|yl|-|2H|-|thiochro|mene|-|3|-|carboxylic acid"
5296,54516080,3-hydroxy-3-(4-iodophenyl)butanoic acid,3|-|hydroxy|-|3|-|(|4|-|iodo|phen|yl|)|but|an|oic acid
5297,54521791,3-chloro-3-(4-methylphenyl)prop-2-enoic acid,3|-|chloro|-|3|-|(|4|-|meth|yl|phen|yl|)|prop|-|2|-|en|oic acid
5298,54537466,3-chloro-2-cyclohexylprop-2-enoic acid,3|-|chloro|-|2|-|cyclo|hex|yl|prop|-|2|-|en|oic acid
5299,54543085,"3-(3-oxatricyclo[5.1.0.02,4]octa-1,4,6-trien-5-yl)oxirene-2-carboxylic acid","3|-|(|3|-|oxatricyclo|[|5.1|.0.|02|,|4|]|oct|a|-|1|,|4|,|6|-|tri|en|-|5|-|yl|)|oxirene|-|2|-|carboxylic acid"
5300,54548796,"4-(4-methyl-1,3-oxazol-2-yl)butanoic acid","4|-|(|4|-|meth|yl|-|1|,|3|-|oxaz|ol|-|2|-|yl|)|but|an|oic acid"
5301,54549646,(2R)-2-(difluoroamino)-2-fluoro-3-(4-hydroxyphenyl)propanoic acid,(|2|R|)|-|2|-|(|di|fluoro|amino|)|-|2|-|fluoro|-|3|-|(|4|-|hydroxy|phen|yl|)|prop|an|oic acid
5302,54550275,2-(4-hydroxyphenyl)-2-nitrosoacetic acid,2|-|(|4|-|hydroxy|phen|yl|)|-|2|-|nitrosoacet|ic acid
5303,54553947,(2R)-3-(4-hydroxyphenyl)-2-(iodoamino)propanoic acid,(|2|R|)|-|3|-|(|4|-|hydroxy|phen|yl|)|-|2|-|(|iodo|amino|)|prop|an|oic acid
5304,54563267,"3-cyclohexa-2,4-dien-1-yl-2-oxopropanoic acid","3|-|cyclo|hex|a|-|2|,|4|-|di|en|-|1|-|yl|-|2|-|oxo|prop|an|oic acid"
5305,54569592,"3-(2,3,4,5-tetrachlorophenyl)prop-2-enoic acid","3|-|(|2|,|3|,|4|,|5|-|tetra|chloro|phen|yl|)|prop|-|2|-|en|oic acid"
