,cid,iupacname,label
4414,93495420.png,(2R)-1-phenylaziridine-2-carboxylic acid,"[1, 38, 16, 159, 39, 17, 34, 17, 81, 18, 405, 17, 16, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4415,93513493.png,"(2S,3S)-3-hydroxy-2-phenylbutanoic acid","[1, 38, 16, 222, 21, 280, 17, 22, 17, 71, 17, 16, 17, 81, 18, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4416,93514122.png,(2R)-2-(4-chlorophenyl)-2-hydroxybutanoic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 38, 20, 17, 26, 81, 18, 39, 17, 16, 17, 71, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4417,93660582.png,"(2R)-3-(3,4-dihydroxyphenyl)-2-methylpropanoic acid","[1, 38, 16, 159, 39, 17, 22, 17, 38, 22, 21, 20, 17, 27, 71, 81, 18, 39, 17, 16, 17, 4, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4418,93831137.png,(2S)-3-cyclopentyl-2-methylpropanoic acid,"[1, 38, 16, 158, 17, 22, 17, 35, 10, 18, 17, 16, 17, 4, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4419,94422835.png,"(1R,2S)-2-(oxan-4-yl)cyclopropane-1-carboxylic acid","[1, 38, 34, 159, 21, 221, 39, 17, 16, 17, 38, 110, 17, 20, 17, 18, 39, 35, 7, 5, 17, 34, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4420,94425307.png,"(3R)-3-(3,4-difluorophenyl)-3-hydroxypropanoic acid","[1, 38, 22, 226, 17, 22, 17, 38, 22, 21, 20, 17, 27, 40, 81, 18, 39, 17, 22, 17, 71, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4421,94426850.png,(2R)-2-[(S)-hydroxy(phenyl)methyl]butanoic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 80, 38, 158, 17, 71, 38, 81, 18, 39, 4, 18, 83, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4422,94681755.png,(3R)-3-(dimethylamino)-3-(4-fluorophenyl)propanoic acid,"[1, 38, 22, 226, 17, 22, 17, 38, 27, 4, 18, 65, 39, 17, 22, 17, 38, 20, 17, 40, 81, 18, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4423,94863891.png,"(2S)-3-(3,4-difluorophenyl)-2-hydroxypropanoic acid","[1, 38, 16, 158, 17, 22, 17, 38, 22, 21, 20, 17, 27, 40, 81, 18, 39, 17, 16, 17, 71, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4424,95022373.png,"(3S)-4,4,4-trifluoro-3-(4-methylphenyl)butanoic acid","[1, 38, 22, 158, 17, 20, 21, 20, 21, 20, 17, 23, 40, 17, 22, 17, 38, 20, 17, 4, 18, 81, 18, 39, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4425,95022374.png,"(3R)-4,4,4-trifluoro-3-(4-fluorophenyl)butanoic acid","[1, 38, 22, 226, 17, 20, 21, 20, 21, 20, 17, 23, 40, 17, 22, 17, 38, 20, 17, 40, 81, 18, 39, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4426,95396528.png,"(1R,2R)-2-(2,3-difluorophenyl)cyclopropane-1-carboxylic acid","[1, 38, 34, 159, 21, 259, 39, 17, 16, 17, 38, 16, 21, 22, 17, 27, 40, 81, 18, 39, 35, 7, 5, 17, 34, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4427,95396529.png,"(1R,2S)-2-(2,3-difluorophenyl)cyclopropane-1-carboxylic acid","[1, 38, 34, 159, 21, 221, 39, 17, 16, 17, 38, 16, 21, 22, 17, 27, 40, 81, 18, 39, 35, 7, 5, 17, 34, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4428,95438815.png,(2R)-2-chloro-2-(2-chlorophenyl)acetic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 26, 17, 16, 17, 38, 16, 17, 26, 81, 18, 39, 154, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4429,95473874.png,(Z)-3-(6-aminopyridin-3-yl)prop-2-enoic acid,"[1, 38, 148, 39, 17, 22, 17, 38, 44, 17, 65, 134, 17, 22, 17, 18, 39, 7, 17, 16, 17, 49, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4430,96007907.png,3-[(3R)-5-oxooxolan-3-yl]propanoic acid,"[1, 22, 17, 80, 38, 278, 17, 25, 17, 99, 279, 17, 22, 17, 18, 83, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4431,96012464.png,(2R)-2-chloro-2-phenylpropanoic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 26, 17, 16, 17, 81, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4432,96081679.png,(2S)-2-(4-chloro-2-fluorophenoxy)propanoic acid,"[1, 38, 16, 158, 17, 16, 17, 38, 20, 17, 26, 17, 16, 17, 40, 81, 78, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4433,96123401.png,(2R)-2-amino-3-(6-aminopyridin-3-yl)propanoic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 65, 17, 22, 17, 38, 44, 17, 65, 134, 17, 22, 17, 18, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4434,96125689.png,"(2R)-3-(2,3-difluorophenyl)-2-hydroxypropanoic acid","[1, 38, 16, 159, 39, 17, 22, 17, 38, 16, 21, 22, 17, 27, 40, 81, 18, 39, 17, 16, 17, 71, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4435,96125825.png,(2S)-3-(3-chloro-4-hydroxyphenyl)-2-hydroxypropanoic acid,"[1, 38, 16, 158, 17, 22, 17, 38, 22, 17, 26, 17, 20, 17, 71, 81, 18, 39, 17, 16, 17, 71, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4436,96125858.png,(2S)-2-hydroxy-3-[3-(trifluoromethyl)phenyl]propanoic acid,"[1, 38, 16, 158, 17, 16, 17, 71, 17, 22, 17, 80, 22, 17, 38, 23, 40, 4, 18, 39, 81, 18, 83, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4437,96126452.png,(2R)-2-hydroxy-3-[4-(trifluoromethyl)phenyl]propanoic acid,"[1, 38, 16, 159, 39, 17, 16, 17, 71, 17, 22, 17, 80, 20, 17, 38, 23, 40, 4, 18, 39, 81, 18, 83, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4438,96131513.png,(2S)-3-(3-fluoro-4-hydroxyphenyl)-2-(methylamino)propanoic acid,"[1, 38, 16, 158, 17, 22, 17, 38, 22, 17, 40, 17, 20, 17, 71, 81, 18, 39, 17, 16, 17, 38, 4, 18, 65, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4439,96227130.png,"(1R,2R,3S)-2-methyl-3-phenylcyclopropane-1-carboxylic acid","[1, 38, 34, 159, 21, 259, 21, 519, 39, 17, 16, 17, 4, 18, 17, 22, 17, 81, 18, 35, 7, 5, 17, 34, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4440,96545870.png,(3S)-3-cyclohexylpentanoic acid,"[1, 38, 22, 158, 17, 22, 17, 35, 19, 18, 10, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4441,96587766.png,(2S)-2-(5-bromopyridin-2-yl)oxypropanoic acid,"[1, 38, 16, 158, 17, 16, 17, 38, 25, 17, 24, 134, 17, 16, 17, 18, 39, 78, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4442,96754255.png,(2S)-2-(4-hydroxyphenyl)pentanoic acid,"[1, 38, 16, 158, 17, 16, 17, 38, 20, 17, 71, 81, 18, 39, 10, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4443,96781367.png,(2S)-3-(4-chloro-3-fluorophenyl)-2-methylpropanoic acid,"[1, 38, 16, 158, 17, 22, 17, 38, 20, 17, 26, 17, 22, 17, 40, 81, 18, 39, 17, 16, 17, 4, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4444,96781368.png,(2R)-3-(4-chloro-3-fluorophenyl)-2-methylpropanoic acid,"[1, 38, 16, 159, 39, 17, 22, 17, 38, 20, 17, 26, 17, 22, 17, 40, 81, 18, 39, 17, 16, 17, 4, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4445,96893055.png,"(Z)-3-(1,3-thiazol-4-yl)prop-2-enoic acid","[1, 38, 148, 39, 17, 22, 17, 38, 34, 21, 22, 17, 193, 73, 271, 17, 20, 17, 18, 39, 7, 17, 16, 17, 49, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4446,97046744.png,"(2S)-6-hydroxy-1,2,3,4-tetrahydronaphthalene-2-carboxylic acid","[1, 38, 16, 158, 17, 44, 17, 71, 17, 34, 21, 16, 21, 22, 21, 20, 17, 198, 199, 9, 17, 16, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4447,97046745.png,"(2R)-6-hydroxy-1,2,3,4-tetrahydronaphthalene-2-carboxylic acid","[1, 38, 16, 159, 39, 17, 44, 17, 71, 17, 34, 21, 16, 21, 22, 21, 20, 17, 198, 199, 9, 17, 16, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4448,97047034.png,"(3S)-3,4-dihydro-1H-isochromene-3-carboxylic acid","[1, 38, 22, 158, 17, 22, 21, 20, 17, 27, 129, 17, 160, 17, 87, 163, 295, 17, 22, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4449,97052451.png,(2S)-2-methoxy-2-[4-(trifluoromethyl)phenyl]acetic acid,"[1, 38, 16, 158, 17, 16, 17, 4, 78, 17, 16, 17, 80, 20, 17, 38, 23, 40, 4, 18, 39, 81, 18, 83, 143, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4450,97545174.png,(E)-2-cyano-3-(3-fluoro-4-methylphenyl)prop-2-enoic acid,"[1, 38, 147, 39, 17, 16, 17, 113, 17, 22, 17, 38, 22, 17, 40, 17, 20, 17, 4, 18, 81, 18, 39, 7, 17, 16, 17, 49, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4451,98042481.png,"(2S)-6,6-difluorospiro[2.5]octane-2-carboxylic acid","[1, 38, 16, 158, 17, 44, 21, 44, 17, 27, 40, 211, 275, 83, 13, 5, 17, 16, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4452,100051939.png,(2S)-2-ethoxy-3-(4-methylphenyl)propanoic acid,"[1, 38, 16, 158, 17, 16, 17, 6, 78, 17, 22, 17, 38, 20, 17, 4, 18, 81, 18, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4453,101078580.png,(2S)-2-methoxy-2-naphthalen-2-ylpropanoic acid,"[1, 38, 16, 158, 17, 16, 17, 4, 78, 17, 16, 17, 153, 17, 16, 17, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4454,101111232.png,"(2S)-2-amino-3-(4-hydroxy-2,6-dimethylphenyl)-2-methylpropanoic acid","[1, 38, 16, 158, 17, 16, 17, 65, 17, 22, 17, 38, 20, 17, 71, 17, 16, 21, 44, 17, 27, 4, 18, 81, 18, 39, 17, 16, 17, 4, 18, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4455,101205458.png,"2,3-dideuterio-3-(4-hydroxyphenyl)propanoic acid","[1, 16, 21, 22, 17, 27, 79, 17, 22, 17, 38, 20, 17, 71, 81, 18, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4456,101207897.png,"(2S)-2-amino-3-(2,3,6-trideuterio-4-hydroxyphenyl)propanoic acid","[1, 38, 16, 158, 17, 16, 17, 65, 17, 22, 17, 38, 16, 21, 22, 21, 44, 17, 23, 79, 17, 20, 17, 71, 81, 18, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4457,101240271.png,"(2E)-2-[(3,4-dihydroxyphenyl)methylidene]butanoic acid","[1, 38, 16, 147, 39, 17, 16, 17, 80, 38, 22, 21, 20, 17, 27, 71, 81, 18, 39, 4, 18, 48, 83, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4458,101262745.png,2-[methoxy(methyl)amino]-2-(4-methoxyphenyl)acetic acid,"[1, 16, 17, 80, 4, 78, 38, 4, 18, 39, 65, 83, 17, 16, 17, 38, 20, 17, 4, 78, 81, 18, 39, 154, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4459,101364536.png,4-(2-carboxyethyl)phenolate,"[1, 20, 17, 38, 16, 17, 141, 6, 18, 39, 81, 84, 162, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4460,101364845.png,"(3R)-4,4-difluoro-3-phenylbutanoic acid","[1, 38, 22, 226, 17, 20, 21, 20, 17, 27, 40, 17, 22, 17, 81, 18, 29, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4461,101404331.png,2-methoxy-2-phenylsulfanylacetic acid,"[1, 16, 17, 4, 78, 17, 16, 17, 81, 18, 51, 18, 154, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4462,101484262.png,"(2S)-2-benzyl-3,3,3-trifluoropropanoic acid","[1, 38, 16, 158, 17, 16, 17, 62, 18, 17, 22, 21, 22, 21, 22, 17, 23, 40, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4463,101620422.png,5-(4-hydroxyphenyl)-3-methylpentanoic acid,"[1, 25, 17, 38, 20, 17, 71, 81, 18, 39, 17, 22, 17, 4, 18, 10, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4464,101666268.png,2-(2-methylprop-2-enoxyamino)-2-oxoacetic acid,"[1, 16, 17, 38, 16, 17, 4, 18, 7, 17, 16, 17, 49, 78, 65, 39, 17, 16, 17, 99, 143, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4465,101795776.png,"4a,5,6,7,8,8a-hexahydronaphthalene-2-carboxylic acid","[1, 20, 47, 21, 25, 21, 44, 21, 33, 21, 55, 21, 55, 47, 17, 19, 312, 199, 9, 17, 16, 17, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4466,101925832.png,"(2R)-2-(2,4-dichloro-3-methylphenoxy)propanoic acid","[1, 38, 16, 159, 39, 17, 16, 17, 38, 16, 21, 20, 17, 27, 26, 17, 22, 17, 4, 18, 81, 78, 39, 7, 43, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4467,102274379.png,(2S)-2-methoxy-2-(4-methoxyphenyl)acetic acid,"[1, 38, 16, 158, 17, 16, 17, 4, 78, 17, 16, 17, 38, 20, 17, 4, 78, 81, 18, 39, 154, 155, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4468,102346177.png,"(2S,3S)-3-phenylthiirane-2-carboxylate","[1, 38, 16, 222, 21, 280, 17, 22, 17, 81, 520, 17, 16, 17, 108, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4469,102377359.png,(E)-3-(3-oxocyclohexen-1-yl)prop-2-enoic acid,"[1, 38, 147, 39, 17, 22, 17, 38, 22, 17, 99, 35, 19, 49, 17, 34, 17, 18, 39, 7, 17, 16, 17, 49, 100, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
